OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Segment,Gender,AgeGroup,LoyaltyLevel,Country,State,City,Region,ProductID,ProductName,Category,SubCategory,Brand,Quantity,UnitPrice,Discount,Revenue,Cost,Profit,ProfitMargin,PaymentMethod,ShippingMode,DeliveryDays,OrderPriority,ReturnStatus,CustomerRating,DiscountLevel,Year,Month,Quarter
ORD06141,2025-10-15,2025-10-24,CUST8890,Customer_652,Home Office,Female,26-35,Bronze,USA,Florida,San Francisco,North,PROD362,Table,Furniture,Table,PrimeGoods,3,650.25,0.22,1521.59,1155.28,366.31,24.07,Debit Card,Express,9,Medium,Not Returned,1.0,High Discount,2025,10,4
ORD06142,2025-09-03,2025-09-04,CUST7948,Customer_474,Home Office,Male,46-60,Bronze,USA,Texas,San Francisco,South,PROD807,Rice Bag,Grocery,Rice Bag,ValuePlus,7,635.12,0.28,3201.0,1807.24,1393.76,43.54,Cash,Express,1,High,Returned,1.0,High Discount,2025,9,3
ORD06143,2025-03-30,2025-04-04,CUST9532,Customer_158,Consumer,Male,36-45,Gold,USA,Illinois,New York,Central,PROD759,Coffee,Grocery,Coffee,PrimeGoods,3,943.56,0.06,2660.84,1848.53,812.31,30.53,UPI,Same Day,5,High,Not Returned,2.0,Low Discount,2025,3,1
ORD06144,2025-06-16,2025-06-17,CUST8259,Customer_928,Home Office,Male,46-60,Bronze,USA,Florida,Miami,South,PROD271,Mouse,Electronics,Mouse,ValuePlus,8,299.32,0.24,1819.87,1144.1,675.77,37.13,UPI,Standard,1,Critical,Not Returned,2.0,High Discount,2025,6,2
ORD06145,2025-10-09,2025-10-11,CUST8451,Customer_1924,Home Office,Male,36-45,Gold,USA,Illinois,Dallas,East,PROD152,Keyboard,Electronics,Keyboard,PrimeGoods,2,296.84,0.06,558.06,389.79,168.27,30.15,PayPal,Express,2,Low,Returned,4.0,Low Discount,2025,10,4
ORD06146,2024-11-03,2024-11-08,CUST7333,Customer_1014,Corporate,Male,26-35,Platinum,USA,New York,New York,East,PROD283,Laptop,Electronics,Laptop,NovaTech,1,219.02,0.08,201.5,102.39,99.11,49.19,Debit Card,Same Day,5,Critical,Not Returned,5.0,Low Discount,2024,11,4
ORD06147,2024-09-01,2024-09-05,CUST3752,Customer_1441,Home Office,Male,60+,Gold,USA,New York,Chicago,East,PROD479,Office Chair,Furniture,Office Chair,NovaTech,8,981.27,0.05,7457.65,4341.39,3116.26,41.79,Cash,Standard,4,Low,Not Returned,2.0,Low Discount,2024,9,3
ORD06148,2024-08-29,2024-08-30,CUST3659,Customer_1023,Corporate,Male,36-45,Silver,USA,New York,San Francisco,West,PROD583,Hoodie,Clothing,Hoodie,PrimeGoods,2,499.89,0.13,869.81,527.91,341.9,39.31,Debit Card,Express,1,Low,Not Returned,2.0,Medium Discount,2024,8,3
ORD06149,2024-06-08,2024-06-11,CUST8892,Customer_1605,Home Office,Female,36-45,Gold,USA,Illinois,Miami,South,PROD760,Office Chair,Furniture,Office Chair,PrimeGoods,9,1137.52,0.17,8497.27,5061.35,3435.92,40.44,Credit Card,Same Day,3,Low,Not Returned,1.0,Medium Discount,2024,6,2
ORD06150,2024-04-04,2024-04-12,CUST2461,Customer_1782,Home Office,Male,60+,Silver,USA,Texas,Miami,South,PROD245,Hoodie,Clothing,Hoodie,PrimeGoods,8,10.74,0.14,73.89,33.76,40.13,54.31,UPI,Same Day,8,Critical,Not Returned,4.0,Medium Discount,2024,4,2
ORD06151,2024-05-07,2024-05-12,CUST2987,Customer_1386,Consumer,Female,46-60,Silver,USA,Illinois,San Francisco,South,PROD671,Headphones,Electronics,Headphones,NovaTech,3,710.96,0.08,1962.25,1118.41,843.84,43.0,UPI,Same Day,5,Medium,Not Returned,1.0,Low Discount,2024,5,2
ORD06152,2025-09-15,2025-09-18,CUST7013,Customer_1275,Corporate,Male,18-25,Silver,USA,Florida,Austin,Central,PROD426,Jeans,Clothing,Jeans,FreshLine,8,1085.49,0.18,7120.81,3240.53,3880.28,54.49,Cash,Express,3,Medium,Not Returned,1.0,Medium Discount,2025,9,3
ORD06153,2025-10-01,2025-10-05,CUST6875,Customer_1137,Home Office,Female,18-25,Platinum,USA,New York,San Francisco,South,PROD775,Hoodie,Clothing,Hoodie,PrimeGoods,5,784.8,0.21,3099.96,2363.93,736.03,23.74,PayPal,Standard,4,Medium,Not Returned,1.0,High Discount,2025,10,4
ORD06154,2024-11-20,2024-11-29,CUST1669,Customer_1632,Home Office,Male,46-60,Bronze,USA,Washington,Miami,Central,PROD330,T-Shirt,Clothing,T-Shirt,PrimeGoods,3,371.46,0.06,1047.52,544.53,502.99,48.02,Cash,Express,9,Medium,Not Returned,4.0,Low Discount,2024,11,4
ORD06155,2024-11-07,2024-11-13,CUST5719,Customer_353,Corporate,Male,60+,Silver,USA,Florida,Seattle,Central,PROD679,Sofa,Furniture,Sofa,FreshLine,9,269.17,0.21,1913.8,967.31,946.49,49.46,Cash,Express,6,Low,Not Returned,1.0,High Discount,2024,11,4
ORD06156,2024-11-05,2024-11-10,CUST8727,Customer_1462,Corporate,Male,26-35,Bronze,USA,New York,Chicago,Central,PROD460,Laptop,Electronics,Laptop,UrbanMart,8,314.22,0.27,1835.04,934.36,900.68,49.08,UPI,Same Day,5,Medium,Not Returned,4.0,High Discount,2024,11,4
ORD06157,2025-01-31,2025-02-02,CUST5567,Customer_1439,Corporate,Female,60+,Platinum,USA,California,Austin,North,PROD388,Cooking Oil,Grocery,Cooking Oil,UrbanMart,5,502.95,0.1,2263.28,1672.42,590.86,26.11,Cash,Standard,2,High,Not Returned,5.0,Low Discount,2025,1,1
ORD06158,2025-01-11,2025-01-14,CUST5101,Customer_1428,Home Office,Male,18-25,Gold,USA,New York,Chicago,South,PROD871,Hoodie,Clothing,Hoodie,FreshLine,9,325.61,0.25,2197.87,1482.46,715.41,32.55,Cash,Standard,3,Critical,Not Returned,5.0,High Discount,2025,1,1
ORD06159,2025-11-06,2025-11-08,CUST9709,Customer_999,Consumer,Female,36-45,Gold,USA,Texas,Dallas,South,PROD483,Keyboard,Electronics,Keyboard,UrbanMart,5,562.18,0.28,2023.85,1104.88,918.97,45.41,PayPal,Express,2,Low,Not Returned,2.0,High Discount,2025,11,4
ORD06160,2025-08-30,2025-09-07,CUST9353,Customer_601,Consumer,Male,18-25,Silver,USA,Texas,Dallas,West,PROD346,Rice Bag,Grocery,Rice Bag,PrimeGoods,2,861.89,0.09,1568.64,868.06,700.58,44.66,Debit Card,Same Day,8,Critical,Not Returned,1.0,Low Discount,2025,8,3
ORD06161,2025-07-19,2025-07-22,CUST7263,Customer_1817,Home Office,Male,60+,Platinum,USA,California,Austin,South,PROD848,Mouse,Electronics,Mouse,FreshLine,3,276.88,0.19,672.82,317.01,355.81,52.88,PayPal,Same Day,3,Critical,Not Returned,5.0,Medium Discount,2025,7,3
ORD06162,2025-11-24,2025-11-30,CUST4088,Customer_31,Consumer,Male,26-35,Gold,USA,Illinois,Miami,South,PROD996,Sofa,Furniture,Sofa,PrimeGoods,5,526.65,0.21,2080.27,1564.88,515.39,24.78,UPI,Standard,6,Low,Not Returned,4.0,High Discount,2025,11,4
ORD06163,2024-06-16,2024-06-18,CUST9480,Customer_1038,Corporate,Male,46-60,Bronze,USA,Texas,New York,Central,PROD579,Rice Bag,Grocery,Rice Bag,NovaTech,8,725.65,0.08,5340.78,3829.25,1511.53,28.3,Debit Card,Same Day,2,Critical,Not Returned,5.0,Low Discount,2024,6,2
ORD06164,2024-11-01,2024-11-05,CUST1199,Customer_335,Corporate,Male,60+,Silver,USA,Florida,Dallas,North,PROD441,Office Chair,Furniture,Office Chair,FreshLine,8,277.97,0.08,2045.86,952.29,1093.57,53.45,Cash,Express,4,High,Not Returned,3.0,Low Discount,2024,11,4
ORD06165,2025-01-30,2025-02-02,CUST4640,Customer_666,Corporate,Male,18-25,Platinum,USA,California,Austin,West,PROD124,Cereal,Grocery,Cereal,UrbanMart,2,490.44,0.08,902.41,567.94,334.47,37.06,Credit Card,Express,3,Medium,Not Returned,4.0,Low Discount,2025,1,1
ORD06166,2025-01-03,2025-01-09,CUST6590,Customer_1230,Consumer,Female,36-45,Silver,USA,New York,San Francisco,Central,PROD266,Mouse,Electronics,Mouse,PrimeGoods,7,1054.61,0.04,7086.98,4807.16,2279.82,32.17,Cash,Same Day,6,Medium,Not Returned,3.0,Low Discount,2025,1,1
ORD06167,2025-07-17,2025-07-22,CUST8221,Customer_247,Corporate,Female,26-35,Gold,USA,California,San Francisco,East,PROD680,Table,Furniture,Table,PrimeGoods,4,1132.5,0.17,3759.9,1973.76,1786.14,47.5,Credit Card,Standard,5,High,Returned,4.0,Medium Discount,2025,7,3
ORD06168,2025-01-08,2025-01-17,CUST7435,Customer_277,Consumer,Male,36-45,Gold,USA,Texas,Austin,North,PROD408,Keyboard,Electronics,Keyboard,UrbanMart,2,563.11,0.14,968.55,583.07,385.48,39.8,PayPal,Standard,9,Medium,Not Returned,3.0,Medium Discount,2025,1,1
ORD06169,2024-06-05,2024-06-09,CUST9888,Customer_329,Consumer,Female,26-35,Platinum,USA,Texas,Chicago,South,PROD139,Cereal,Grocery,Cereal,NovaTech,3,490.85,0.23,1133.86,846.33,287.53,25.36,PayPal,Express,4,Low,Not Returned,2.0,High Discount,2024,6,2
ORD06170,2025-10-23,2025-10-24,CUST7352,Customer_1512,Home Office,Female,18-25,Bronze,USA,California,Dallas,West,PROD346,Desk,Furniture,Desk,ValuePlus,3,40.13,0.23,92.7,63.72,28.98,31.26,Credit Card,Standard,1,Medium,Not Returned,5.0,High Discount,2025,10,4
ORD06171,2025-02-21,2025-02-22,CUST1606,Customer_344,Home Office,Female,36-45,Gold,USA,New York,Dallas,West,PROD993,Table,Furniture,Table,UrbanMart,4,202.86,0.17,673.5,338.08,335.42,49.8,Cash,Express,1,Low,Not Returned,5.0,Medium Discount,2025,2,1
ORD06172,2024-07-11,2024-07-12,CUST4644,Customer_129,Corporate,Female,18-25,Platinum,USA,Illinois,Chicago,South,PROD105,Cereal,Grocery,Cereal,PrimeGoods,4,840.5,0.16,2824.08,1786.6,1037.48,36.74,Debit Card,Standard,1,Critical,Returned,3.0,Medium Discount,2024,7,3
ORD06173,2025-10-13,2025-10-14,CUST2453,Customer_235,Consumer,Female,60+,Silver,USA,Illinois,Austin,West,PROD523,Rice Bag,Grocery,Rice Bag,NovaTech,5,1031.03,0.18,4227.22,2076.15,2151.07,50.89,Debit Card,Same Day,1,High,Returned,5.0,Medium Discount,2025,10,4
ORD06174,2024-12-21,2024-12-25,CUST1935,Customer_235,Corporate,Female,26-35,Silver,USA,Texas,Dallas,West,PROD134,Rice Bag,Grocery,Rice Bag,ValuePlus,9,670.01,0.13,5246.18,3687.75,1558.43,29.71,Debit Card,Express,4,Critical,Not Returned,3.0,Medium Discount,2024,12,4
ORD06175,2025-03-18,2025-03-22,CUST1705,Customer_752,Corporate,Female,36-45,Platinum,USA,Illinois,Seattle,South,PROD348,Shoes,Clothing,Shoes,NovaTech,6,60.7,0.06,342.35,189.61,152.74,44.62,PayPal,Express,4,High,Not Returned,5.0,Low Discount,2025,3,1
ORD06176,2025-06-01,2025-06-02,CUST5244,Customer_57,Corporate,Male,36-45,Gold,USA,Washington,Austin,South,PROD255,Jeans,Clothing,Jeans,NovaTech,5,1049.92,0.02,5144.61,3202.88,1941.73,37.74,UPI,Express,1,Low,Returned,5.0,Low Discount,2025,6,2
ORD06177,2025-05-08,2025-05-10,CUST6368,Customer_886,Corporate,Female,36-45,Bronze,USA,Illinois,Seattle,North,PROD136,Hoodie,Clothing,Hoodie,PrimeGoods,8,162.99,0.23,1004.02,728.37,275.65,27.45,Debit Card,Express,2,Medium,Not Returned,1.0,High Discount,2025,5,2
ORD06178,2025-04-30,2025-05-05,CUST2075,Customer_772,Home Office,Male,26-35,Silver,USA,Florida,Dallas,West,PROD530,Desk,Furniture,Desk,FreshLine,1,1040.43,0.25,780.32,447.17,333.15,42.69,Cash,Same Day,5,High,Not Returned,2.0,High Discount,2025,4,2
ORD06179,2025-10-11,2025-10-12,CUST6259,Customer_347,Corporate,Female,60+,Platinum,USA,Illinois,San Francisco,West,PROD767,Keyboard,Electronics,Keyboard,UrbanMart,7,1061.59,0.07,6910.95,3653.64,3257.31,47.13,PayPal,Standard,1,Low,Returned,2.0,Low Discount,2025,10,4
ORD06180,2025-05-01,2025-05-02,CUST6246,Customer_1069,Consumer,Male,18-25,Platinum,USA,Florida,Austin,East,PROD289,Coffee,Grocery,Coffee,UrbanMart,8,592.04,0.08,4357.41,2793.7,1563.71,35.89,UPI,Express,1,Critical,Not Returned,2.0,Low Discount,2025,5,2
ORD06181,2024-05-28,2024-05-31,CUST8933,Customer_214,Corporate,Male,60+,Gold,USA,Florida,New York,East,PROD719,Jeans,Clothing,Jeans,ValuePlus,1,711.36,0.02,697.13,479.32,217.81,31.24,Debit Card,Standard,3,High,Not Returned,3.0,Low Discount,2024,5,2
ORD06182,2024-09-21,2024-09-24,CUST6056,Customer_1646,Home Office,Female,36-45,Bronze,USA,Illinois,Seattle,East,PROD656,Desk,Furniture,Desk,NovaTech,4,969.17,0.19,3140.11,1655.84,1484.27,47.27,UPI,Standard,3,High,Not Returned,4.0,Medium Discount,2024,9,3
ORD06183,2024-09-14,2024-09-22,CUST1610,Customer_437,Consumer,Male,36-45,Bronze,USA,Washington,Dallas,West,PROD807,Cooking Oil,Grocery,Cooking Oil,ValuePlus,5,1062.4,0.27,3877.76,2370.63,1507.13,38.87,Debit Card,Express,8,High,Not Returned,5.0,High Discount,2024,9,3
ORD06184,2024-12-29,2025-01-01,CUST9362,Customer_310,Consumer,Male,36-45,Platinum,USA,Florida,Austin,East,PROD812,Laptop,Electronics,Laptop,NovaTech,4,981.14,0.29,2786.44,1372.52,1413.92,50.74,Credit Card,Same Day,3,High,Not Returned,3.0,High Discount,2024,12,4
ORD06185,2024-12-30,2025-01-06,CUST4520,Customer_1072,Home Office,Male,60+,Silver,USA,Washington,Dallas,West,PROD450,Shoes,Clothing,Shoes,PrimeGoods,4,1123.37,0.3,3145.44,2007.37,1138.07,36.18,Credit Card,Standard,7,High,Not Returned,4.0,High Discount,2024,12,4
ORD06186,2024-05-24,2024-05-27,CUST2171,Customer_706,Corporate,Female,60+,Gold,USA,Florida,Dallas,South,PROD225,Cereal,Grocery,Cereal,FreshLine,4,805.2,0.21,2544.43,1775.32,769.11,30.23,Credit Card,Standard,3,Low,Not Returned,1.0,High Discount,2024,5,2
ORD06187,2024-03-15,2024-03-21,CUST8935,Customer_216,Corporate,Male,46-60,Silver,USA,Illinois,Dallas,South,PROD842,Table,Furniture,Table,UrbanMart,1,1061.04,0.16,891.27,537.29,353.98,39.72,Credit Card,Standard,6,Medium,Not Returned,5.0,Medium Discount,2024,3,1
ORD06188,2024-03-12,2024-03-18,CUST8663,Customer_977,Consumer,Male,18-25,Bronze,USA,Illinois,Chicago,East,PROD254,Snacks,Grocery,Snacks,ValuePlus,7,1182.17,0.16,6951.16,3322.25,3628.91,52.21,Debit Card,Express,6,High,Not Returned,5.0,Medium Discount,2024,3,1
ORD06189,2024-09-09,2024-09-15,CUST2288,Customer_1200,Corporate,Female,46-60,Silver,USA,Texas,Chicago,North,PROD451,Rice Bag,Grocery,Rice Bag,PrimeGoods,3,378.45,0.27,828.81,532.12,296.69,35.8,Credit Card,Standard,6,Critical,Not Returned,4.0,High Discount,2024,9,3
ORD06190,2024-01-21,2024-01-30,CUST5399,Customer_1558,Corporate,Male,36-45,Gold,USA,New York,Chicago,Central,PROD240,Hoodie,Clothing,Hoodie,ValuePlus,6,751.05,0.22,3514.91,2003.54,1511.37,43.0,Debit Card,Same Day,9,Low,Not Returned,1.0,High Discount,2024,1,1
ORD06191,2024-10-10,2024-10-19,CUST4954,Customer_1469,Consumer,Female,60+,Gold,USA,Florida,Dallas,North,PROD476,Sofa,Furniture,Sofa,FreshLine,1,410.76,0.16,345.04,254.0,91.04,26.39,UPI,Same Day,9,Medium,Not Returned,4.0,Medium Discount,2024,10,4
ORD06192,2025-09-18,2025-09-19,CUST1556,Customer_1753,Consumer,Female,60+,Bronze,USA,Illinois,Dallas,West,PROD729,T-Shirt,Clothing,T-Shirt,ValuePlus,3,1030.04,0.11,2750.21,1710.05,1040.16,37.82,Credit Card,Same Day,1,Medium,Not Returned,4.0,Medium Discount,2025,9,3
ORD06193,2025-12-24,2025-12-27,CUST4843,Customer_1871,Corporate,Female,46-60,Bronze,USA,Illinois,Miami,East,PROD393,Shoes,Clothing,Shoes,PrimeGoods,4,336.13,0.14,1156.29,906.24,250.05,21.63,Debit Card,Express,3,Medium,Not Returned,1.0,Medium Discount,2025,12,4
ORD06194,2024-06-09,2024-06-11,CUST5414,Customer_462,Corporate,Male,36-45,Gold,USA,Florida,Chicago,Central,PROD658,Snacks,Grocery,Snacks,NovaTech,2,605.29,0.18,992.68,482.53,510.15,51.39,Credit Card,Express,2,Medium,Not Returned,2.0,Medium Discount,2024,6,2
ORD06195,2025-12-21,2025-12-24,CUST9117,Customer_837,Corporate,Female,60+,Silver,USA,New York,New York,Central,PROD225,Mouse,Electronics,Mouse,UrbanMart,4,782.72,0.07,2911.72,1810.03,1101.69,37.84,UPI,Express,3,High,Not Returned,2.0,Low Discount,2025,12,4
ORD06196,2025-08-25,2025-09-01,CUST3044,Customer_934,Corporate,Female,60+,Bronze,USA,New York,Seattle,South,PROD793,Mouse,Electronics,Mouse,PrimeGoods,4,689.63,0.13,2399.91,1741.92,657.99,27.42,Credit Card,Standard,7,Medium,Not Returned,2.0,Medium Discount,2025,8,3
ORD06197,2024-10-20,2024-10-26,CUST4555,Customer_202,Corporate,Male,36-45,Silver,USA,Florida,Seattle,West,PROD633,Monitor,Electronics,Monitor,PrimeGoods,2,1100.87,0.16,1849.46,904.86,944.6,51.07,UPI,Same Day,6,Low,Not Returned,1.0,Medium Discount,2024,10,4
ORD06198,2024-03-25,2024-04-02,CUST3572,Customer_822,Corporate,Female,60+,Silver,USA,Florida,Austin,North,PROD390,Snacks,Grocery,Snacks,UrbanMart,7,967.74,0.24,5148.38,2961.28,2187.1,42.48,Credit Card,Express,8,Low,Not Returned,3.0,High Discount,2024,3,1
ORD06199,2024-05-06,2024-05-15,CUST2757,Customer_1247,Home Office,Female,26-35,Gold,USA,Texas,New York,South,PROD922,Table,Furniture,Table,NovaTech,9,818.23,0.2,5891.26,4239.09,1652.17,28.04,PayPal,Same Day,9,Low,Returned,3.0,Medium Discount,2024,5,2
ORD06200,2024-08-22,2024-08-29,CUST1375,Customer_1427,Corporate,Male,60+,Platinum,USA,Florida,Austin,South,PROD335,Mouse,Electronics,Mouse,NovaTech,9,413.21,0.23,2863.55,1622.02,1241.53,43.36,UPI,Standard,7,Medium,Not Returned,2.0,High Discount,2024,8,3
ORD06201,2025-08-06,2025-08-11,CUST9808,Customer_1954,Consumer,Male,46-60,Silver,USA,California,New York,South,PROD971,Office Chair,Furniture,Office Chair,UrbanMart,4,233.35,0.17,774.72,559.45,215.27,27.79,UPI,Same Day,5,Medium,Not Returned,2.0,Medium Discount,2025,8,3
ORD06202,2024-07-09,2024-07-16,CUST8354,Customer_831,Consumer,Female,46-60,Silver,USA,Texas,New York,West,PROD500,Rice Bag,Grocery,Rice Bag,PrimeGoods,5,815.37,0.25,3057.64,1380.9,1676.74,54.84,Cash,Standard,7,High,Not Returned,2.0,High Discount,2024,7,3
ORD06203,2024-07-28,2024-07-30,CUST3407,Customer_703,Corporate,Female,26-35,Platinum,USA,California,New York,North,PROD244,Office Chair,Furniture,Office Chair,FreshLine,3,304.27,0.07,848.91,430.91,418.0,49.24,Cash,Same Day,2,Low,Not Returned,1.0,Low Discount,2024,7,3
ORD06204,2024-03-06,2024-03-07,CUST2998,Customer_543,Corporate,Male,60+,Platinum,USA,Washington,Austin,West,PROD959,Headphones,Electronics,Headphones,FreshLine,7,675.39,0.2,3782.18,2203.4,1578.78,41.74,UPI,Same Day,1,Medium,Not Returned,1.0,Medium Discount,2024,3,1
ORD06205,2024-04-03,2024-04-11,CUST8336,Customer_297,Consumer,Female,46-60,Bronze,USA,Florida,New York,West,PROD360,Cereal,Grocery,Cereal,NovaTech,8,649.97,0.17,4315.8,2226.62,2089.18,48.41,Credit Card,Same Day,8,Medium,Returned,5.0,Medium Discount,2024,4,2
ORD06206,2024-03-23,2024-03-28,CUST9634,Customer_609,Corporate,Female,18-25,Gold,USA,Washington,New York,North,PROD168,Shoes,Clothing,Shoes,FreshLine,6,541.26,0.17,2695.47,1537.54,1157.93,42.96,UPI,Same Day,5,Critical,Not Returned,1.0,Medium Discount,2024,3,1
ORD06207,2025-04-05,2025-04-07,CUST8639,Customer_91,Corporate,Female,60+,Silver,USA,Illinois,Miami,West,PROD388,Table,Furniture,Table,NovaTech,5,291.86,0.15,1240.41,888.79,351.62,28.35,UPI,Same Day,2,Medium,Not Returned,2.0,Medium Discount,2025,4,2
ORD06208,2025-12-06,2025-12-13,CUST8914,Customer_224,Consumer,Female,46-60,Silver,USA,Illinois,Austin,East,PROD678,Monitor,Electronics,Monitor,FreshLine,4,259.65,0.15,882.81,579.33,303.48,34.38,Debit Card,Same Day,7,Critical,Not Returned,3.0,Medium Discount,2025,12,4
ORD06209,2024-10-17,2024-10-20,CUST1736,Customer_146,Consumer,Female,60+,Gold,USA,Florida,Austin,East,PROD449,Cooking Oil,Grocery,Cooking Oil,NovaTech,2,447.89,0.02,877.86,492.51,385.35,43.9,Credit Card,Same Day,3,Medium,Returned,3.0,Low Discount,2024,10,4
ORD06210,2024-06-29,2024-07-01,CUST5619,Customer_750,Consumer,Female,18-25,Bronze,USA,California,Austin,North,PROD803,Hoodie,Clothing,Hoodie,UrbanMart,6,676.28,0.29,2880.95,1571.05,1309.9,45.47,UPI,Same Day,2,High,Not Returned,1.0,High Discount,2024,6,2
ORD06211,2024-01-27,2024-02-05,CUST3187,Customer_1937,Corporate,Female,46-60,Bronze,USA,Washington,Chicago,South,PROD804,Laptop,Electronics,Laptop,UrbanMart,2,1058.14,0.09,1925.81,1021.96,903.85,46.93,Cash,Same Day,9,Medium,Not Returned,5.0,Low Discount,2024,1,1
ORD06212,2024-10-19,2024-10-22,CUST1546,Customer_638,Home Office,Female,46-60,Bronze,USA,California,Austin,North,PROD116,Monitor,Electronics,Monitor,UrbanMart,9,1194.84,0.05,10215.88,4670.99,5544.89,54.28,UPI,Same Day,3,Critical,Not Returned,3.0,Low Discount,2024,10,4
ORD06213,2024-11-15,2024-11-16,CUST8952,Customer_466,Consumer,Male,26-35,Platinum,USA,New York,Dallas,West,PROD479,Table,Furniture,Table,FreshLine,8,858.1,0.09,6246.97,4643.43,1603.54,25.67,Debit Card,Same Day,1,Low,Not Returned,1.0,Low Discount,2024,11,4
ORD06214,2025-03-21,2025-03-30,CUST8232,Customer_427,Corporate,Male,36-45,Bronze,USA,Illinois,New York,West,PROD603,Shoes,Clothing,Shoes,UrbanMart,6,465.99,0.17,2320.63,1814.02,506.61,21.83,Credit Card,Same Day,9,High,Not Returned,3.0,Medium Discount,2025,3,1
ORD06215,2025-07-25,2025-08-01,CUST4567,Customer_1873,Consumer,Male,36-45,Bronze,USA,Florida,Seattle,Central,PROD113,Office Chair,Furniture,Office Chair,FreshLine,7,164.15,0.09,1045.64,494.69,550.95,52.69,Debit Card,Express,7,Low,Not Returned,1.0,Low Discount,2025,7,3
ORD06216,2024-08-05,2024-08-10,CUST9974,Customer_546,Corporate,Female,46-60,Silver,USA,Texas,Chicago,East,PROD760,Desk,Furniture,Desk,FreshLine,5,806.62,0.03,3912.11,2228.22,1683.89,43.04,Credit Card,Standard,5,High,Not Returned,1.0,Low Discount,2024,8,3
ORD06217,2024-07-17,2024-07-20,CUST9590,Customer_460,Home Office,Male,46-60,Silver,USA,California,Dallas,Central,PROD656,Bookshelf,Furniture,Bookshelf,FreshLine,8,1199.0,0.09,8728.72,4073.87,4654.85,53.33,PayPal,Same Day,3,Low,Not Returned,1.0,Low Discount,2024,7,3
ORD06218,2025-12-12,2025-12-20,CUST2198,Customer_470,Consumer,Female,36-45,Platinum,USA,California,Austin,East,PROD938,Keyboard,Electronics,Keyboard,ValuePlus,5,632.45,0.11,2814.4,1795.22,1019.18,36.21,UPI,Express,8,Critical,Not Returned,2.0,Medium Discount,2025,12,4
ORD06219,2024-06-14,2024-06-23,CUST2691,Customer_575,Home Office,Female,18-25,Gold,USA,California,Austin,South,PROD372,Jeans,Clothing,Jeans,FreshLine,7,803.8,0.04,5401.54,2895.12,2506.42,46.4,UPI,Standard,9,Low,Not Returned,3.0,Low Discount,2024,6,2
ORD06220,2024-04-17,2024-04-21,CUST2644,Customer_247,Corporate,Female,36-45,Bronze,USA,New York,Dallas,North,PROD325,Laptop,Electronics,Laptop,PrimeGoods,2,560.23,0.16,941.19,643.98,297.21,31.58,Cash,Express,4,Medium,Not Returned,2.0,Medium Discount,2024,4,2
ORD06221,2024-04-30,2024-05-01,CUST2259,Customer_1059,Home Office,Female,46-60,Platinum,USA,New York,Chicago,Central,PROD111,Jeans,Clothing,Jeans,FreshLine,2,866.36,0.24,1316.87,803.62,513.25,38.97,PayPal,Same Day,1,Critical,Not Returned,1.0,High Discount,2024,4,2
ORD06222,2024-09-05,2024-09-10,CUST1486,Customer_1411,Consumer,Female,18-25,Gold,USA,Florida,New York,East,PROD784,Monitor,Electronics,Monitor,NovaTech,1,1003.79,0.06,943.56,565.34,378.22,40.08,PayPal,Same Day,5,Medium,Not Returned,5.0,Low Discount,2024,9,3
ORD06223,2024-04-25,2024-05-02,CUST5380,Customer_1812,Consumer,Female,18-25,Silver,USA,Texas,Chicago,South,PROD946,Snacks,Grocery,Snacks,FreshLine,3,799.0,0.18,1965.54,999.29,966.25,49.16,PayPal,Express,7,Medium,Not Returned,4.0,Medium Discount,2024,4,2
ORD06224,2024-09-20,2024-09-28,CUST9252,Customer_1153,Consumer,Male,60+,Bronze,USA,Washington,Seattle,South,PROD188,Cooking Oil,Grocery,Cooking Oil,ValuePlus,8,21.56,0.29,122.46,56.38,66.08,53.96,Cash,Standard,8,High,Not Returned,2.0,High Discount,2024,9,3
ORD06225,2024-05-31,2024-06-07,CUST3513,Customer_1022,Home Office,Female,18-25,Silver,USA,California,Chicago,West,PROD531,Table,Furniture,Table,NovaTech,4,809.6,0.03,3141.25,2359.69,781.56,24.88,Cash,Standard,7,Medium,Not Returned,2.0,Low Discount,2024,5,2
ORD06226,2024-10-30,2024-11-04,CUST7999,Customer_803,Home Office,Male,46-60,Bronze,USA,Washington,New York,North,PROD809,Coffee,Grocery,Coffee,FreshLine,9,686.23,0.26,4570.29,2503.91,2066.38,45.21,Credit Card,Same Day,5,Low,Not Returned,1.0,High Discount,2024,10,4
ORD06227,2024-10-13,2024-10-17,CUST1007,Customer_1213,Corporate,Male,36-45,Bronze,USA,Texas,Seattle,South,PROD134,Mouse,Electronics,Mouse,ValuePlus,3,1034.84,0.28,2235.25,1301.94,933.31,41.75,Cash,Same Day,4,Medium,Not Returned,2.0,High Discount,2024,10,4
ORD06228,2024-11-08,2024-11-14,CUST4437,Customer_1957,Consumer,Male,46-60,Gold,USA,California,Miami,North,PROD800,Snacks,Grocery,Snacks,NovaTech,8,180.69,0.09,1315.42,818.41,497.01,37.78,Cash,Same Day,6,Low,Not Returned,2.0,Low Discount,2024,11,4
ORD06229,2024-12-07,2024-12-14,CUST2786,Customer_856,Corporate,Female,46-60,Bronze,USA,New York,San Francisco,West,PROD675,Shoes,Clothing,Shoes,ValuePlus,6,280.98,0.14,1449.86,971.16,478.7,33.02,PayPal,Same Day,7,Medium,Not Returned,5.0,Medium Discount,2024,12,4
